"Benjamin Bratt Bail Organa Appreciation Post See title. felt like expressing really thought Bratt pulled role well, took Jimmy Smitts who also love quite seamlessly. man brings proper gravitas character, really think killed it. That's it, that's post.","andor","movies"
"Darth Ricky Bobby watching ANH today Andor R1 never realized many times Vader know hands. Kept cracking god love star wars.","starwarsmemes","movies"
"JACK guys think use AI new Jack movie starring Siddhu? tasteless new trend start telugu industry?","tollywood","movies"
"James Madigan, director FIGHT FLIGHT starring Josh Harnett currently theaters AMA/Q&A /r/movies. live now, back tomorrow Thursday 5/15 answer questions anyone interested.","Filmmakers","movies"
"Question Erik Last Saturday went see Bloodlines swear movie ever felt genuine terror leaving theater, 10/10. today started thinking Erik death, doubt dies also exist, aunt Brenda Erik affair marriage Howard, Howard never existed, aunt Brenda would reason affair real father Erik I forget name lol therefore although Erik part lineage Iris, existence consequence survival therefore also die. doubts like died Julia Erik still exists Iris's survival I know explain this, sorry existence independent siblings case Death waited Iris die take Erik. Maybe overanalyzing Erik wrong place wrong time like Molly flight 180, thought interesting thing share ^^","FinalDestination","movies"
"favorite non-English-speaking movies?","moviecritic","movies"
"Peter Falk Alfred Hitchcock Presents watched great episode Alfred Hitchcock Presents called ""Bonfire"" starring Peter Falk Xumo. Highly recommend viewing it.","Columbo","movies"
"Documentaries corruption/scams I’m looking anything relating cults/murder. don’t mind documentaries like that, it’s I’m feeling right now. like documentaries make pissed watching them, sad. far I’ve watched loved: Inventor, Blackfish, Woodstock 99, Bleeding Edge, Dopesick not exactly documentary still good Thanks ahead time","movies","movies"
"Devil Wears Prada- never talk ""The Twins"" read hilarious distressing posts DWP. Like people, saw years ago periodically re-watched it. every time learn Andi Andrea characters. Also French portion plot makes sense. Make mistake, movie merely criticizing fashion industry. script brilliantly uses fashion imagery talk two-sides use Miranda's twins subtle hint. twins appear screen twice: misleading Andee house quietly enjoying stolen Harry Potter manuscript, 3 times way reference Miranda missed concert, call work remind book, Miranda pities Paris impending divorce. Symbolically, represent two ""choices"" life way Andi make choice fashion ""serious"" journalist. twins mischievous entitled. hidden agendas pushy. also represent alternative life Andi constructed leaving Runway Magazine. end movie, Andi sees Miranda smiles/waves her. Andi looks really slick leather outfit hair styled, blowing wind. Although Miranda's car goes opposite direction, easily imagine Andi becoming career-driven editor newspaper. That's Miranda smiles. realizes Andi ""become her"" fulfilling cryptic statement Paris, ""everyone wants this."" twins seemed conceived vitro ""father figure"" Miranda says. Andi's father appears accidentally forgets cab slams door soon Miranda calls. Andi told dad need help took rent money, using way advance calls. father little stepping stone ""rebirth"" sperm donor merely means end twins birth. twins ageless yet immortal. Christian Thompson makes unflattering comment Miranda's age never revealed. twins can't wait find happens next book. Miranda Andi also twins. That's Miranda says sees Andi. Andi double-crosses everyone movie. Even end, walks away Miranda knows Miranda needs help. Andi chooses ideas. Although seemed heroic moral ""abandoned"" fashion world, didn't. still used Miranda's reference career. Andi never tells Nate affair Paris Miranda tell Nigel ""cheating"".This mean happen future. anyone thinks movie naive girl gets caught missed point. Nate reminded Andi choices. we. choice never black white. usually two similar choices deeper moral implications. love hear think!","movies","movies"
"Suicide Squad / Peacemaker Overlap Question haven’t seen anything related movies shows they’ve piqued interest. version order avoid? love lot characters like directors involved well, don’t want 20+ hours bing-watching don’t to. help appreciated.","movies","movies"
"looking name older scifi disaster movie scifi channel one point older scifi movie saw scifi channel years back remember movie disaster type movie base solar flare something cause temperature planet rise point people would die open seemed follow couple different main/side characters one military member point realized officer command member going help save selves got kind field promotion supposed help stop original person charge","movies","movies"
"heist movies demonstrate harmful heists are? mean, characters robbing banks, stealing people's savings, movies delve consequences heists entail people money stolen? movie supposed celebrate main characters breaking banks, way feels emotional personal, beyond getting arrested little bit. Thats always issue heist movies. can't celebrate winning huge stacks cash think money came from, therefore makes hard view characters ""criminals hearts gold"" get celebrated behavior.","movies","movies"
"Looking movies set robbery. Like Inside Man Dog Day Afternoon. I’m sure lot them, I’m struggling think more. interested movies like Reservoir Dogs take place afterwards, heist-planning like Oceans. Bonus points great reveal end ala Inside Man causes go back connect dots. Thanks advance!","movies","movies"
"Deepwater Horizon 2016 insane performances Okay, found movie totally accident decided check out, expecting Armageddon-like disaster movie stock characters situations. exist, movie blew away. Malkovich sleazy corporate guy valuing money safety one effortlessly hateable performances I’ve ever seen outside actual violent, sociopathic villains. Russell also delivers, chilling silent stares throughout film perfectly convey disgust contempt without saying word. thought seen all, Mark Wahlberg people makes cry. can’t remember last time cried movie. performance total gut punch, every moment authentic, it’s hands best acting I’ve seen him. Man, rush movie was. Unexpected viewing pleasure.","movies","movies"
"Movie recommendations great plot twist pretty much seen almost mainstream famous movies biggest plot twists ever like shutter Island, prestige, predestination on. crime thrillers well like Murder orient express, glass onion, fracture etc. also seen lot underrated movies big twist. point movies find twist already predictable twist enthusiast cannot find anymore good movies. guys suggest underrated plot twist movies mind boggling twists. ""No spoilers please"". Really appreciate it, thanks advance","movies","movies"
"13th Warrior fricking awesome much else say. Antonio Banderas repeating “it’s man…” mowing savages dressed bears alongside bunch Vikings village burns top tier action filmmaking. don’t make movies like used to. couldn’t name single actor flick whole cast draining 3’s logo. much surprise though. Saying McTiernan good directing monster movie jungle/woods like saying Spielberg good directing kids Tom Brady good playing football. dude element. “Lo see mother sisters brothers. Lo see line people back beginning. Lo call me. bid take place among halls Valhalla, brave may live forever.”","movies","movies"
"Movies plot? learned recently Pixar movie Cars came out, lot people compared movie Doc Hollywood 1991 starring Micheal J. Fox. interested me, many people remember Cars compared Doc Hollywood despite coming earlier. So, movies, intentional not, share lot Plot points despite related?","movies","movies"
"Looking favorite movies list, far go find one watched *after* ""discovery phase"" i.e. first started get cinema? One thing always known, recently fully put words, people's favorite movies either: - left serious mark childhood e.g. first time watching Jurassic Park theaters - period first opening artform own, whenever may most likely late teens like people's favorite SNL cast somehow always one early teens, think movie lovers ""coming age phase"", start seek instead ""what's TV"" ""whatever people watching"". phase around 15ish, 3 top 4 favorites time 25th Hour, Shawshank Redemption, Usual Suspects. one Wonderful Life, first watched around ~20-21yo. recent first watch undoubtedly say one favorites Godfather first one, ashamed say saw last year.","movies","movies"
"Favourite Mission Impossible Quotes? Currently working M:I movies I’m preparation. M:I 1 quotable? >Kittridge, you’ve never seen upset. >Do read me!? list open! > I’ve got shadow > Zero Bodycount > Alright, Hunt. Enough enough. bribed, cajoled killed done using loyalties inside, want shake hands devil, that's fine me, want make sure hell. Highest QPM movies, surely?","movies","movies"
"know cases ironic casting? know films actor plays certain role looks ironic know something actor? Like, ""Do Right Thing."" Giancarlo Esposito played Buggin Out, who, according plot, offended fact Italian restaurant located neighborhood, portraits Italian celebrities single black one. Giancarlo half Italian.","movies","movies"
"What’s movie loved good, unique didn’t follow conventional style movies? watched Scott Pilgrim vs World fell love edited, along witty jokes too. movie comic book style place cinematic shots cuts. Michael Cera cast perfectly Scott. Wes Anderson favorite director, films also unique. good movies define style?","movies","movies"
"kept movies forever. someone whose parents weebs, grew watching lot anime, therefore never got around watching lot movies shows like adventure time anything. recently! watched Dead Poets Society, still watching Mysterious Skin, Beautiful Boy Requiem Dream, far absolutely enjoying heartwrench. also enjoyed Dexter, Breaking Bad, House MD. movies/tv shows watching?","movies","movies"
"Looking name horror- thriller movie someone abducting children It‘s ages since I‘ve last seen movie kid memory quite blurry. Anyway, remember movie man visions person kidnapping children past. Basically sees shoes kidnapper. kidnapper wears doll mask black coat hat, remember correctly. end, kidnapper revealed woman protagonist abducted woman himself. think children also given bracelets kidnapper. movie likely American 90‘s 2000‘s. guesses?","movies","movies"
"movie present class? picked couple movies seen like present, hard choose. movies might dark school like eyes wide shut requiem dream feel like would much talk about!! Also feel free recommend movies list, there's chance seen them! also need movies good quotes things talk about, good visuals important too. Heres list: Memento Machinist Whiplash Equilibrium Eyes wide shut Black swan Donnie darko Good hunting Requiem dream Nightcrawler Basketball diaries","movies","movies"
"completely free today decided change Wallpaper title tells, felt like lets something wallpaper tells me, like one one picked recent watches felt good Dead Poets Society's standing scene one powerful scenes witnessed come back beautiful movie time & time masterpiece PS: Whats wallpaper","movies","movies"
"What’s best book help screenwriters understand use deeper thematic/philosophical layers film? I’m currently working screenplay mythic morally complex themes—where characters aren’t reacting plot embody larger ideas like freedom vs control, identity, ideology. looking structure character development books already read McKee Vogler. I’m looking something helps writer truly understand cinema express philosophical thematic meaning beneath surface—how build story every element dialogue, visual motif, character arc contributes larger message question. books recommend help screenwriters write thematic depth narrative purpose? Open anything—from academic practical—as long helps build meaningful stories, functional plots.","movies","movies"
"Usual Suspects: Verbal Kint's career make sense? watched Usual Suspects second time yesterday first time 30 years ago. Keyser Soze powerful crime boss lives shadows, would he, Verbal Kint, jobs petty conman long-time acquaintance Keaton? would open visible crimes movie? smart, surely could devised way get crew together Kobayashi give speech owing Soze forced last job, ship. Right?","movies","movies"
"What's favourite Final Destination death? rewatching Final Destination films preparation Bloodlines, Rube Goldberg death sequences never fail entertain me. train crash end 3 particular super effective, opinion. love slow reveal characters train, failed emergency break try intervene, fact never see actual crash, premonition. What's favourite?","movies","movies"
"movie Casino Bobby De Niro tells security guards escort cowboy guy property head first. talking pair security guards people escort completely different actors. anyone know happened? Usually movies particular continuity errors huge one. one things back mind decades figure would ask question someone Reddit could finally let know happened. can't get head.","movies","movies"
"The Killing Sacred Deer Martin Kim’s relationship? Martin feelings Kim? seen close comforting her. way trying get family? Martin know charming person, seems way manipulating everyone get wants. cursed would've died Bob killed. way spoke seemed pretty ingenuine. think felt towards Kim?","movies","movies"
"properly credit dogs play important role movies? watched film Prey 2022. dog movie plays important role. dog name movie, Sarii, credited IMDB. dog trainers credited, dog itself. understand start crediting dogs, go path may lead us crediting non-human species even things like self-learning robots. posting get feelings hear others think.","movies","movies"
"Help childhood movie scene stuck head young animal character talking recently deceased parent? friend? I’m 100% sure, sound super cute, it’s animated. say something along lines “Wake up, you’ve gotta get up. You’ve gotta wake up.” realised passed away. cannot remember life movie it’s from, help?","movies","movies"
"wanna talk Doctor Sleep Particularly visual representation inside Abra Rose hat's minds. human brain compared supercomputer also much like library depicted film love difference Abra youth room filing cabinets compartmentalization much? compared Rose lived much longer life, vast grand library representing mind. think striking nose visual representation.","movies","movies"
