"Nobara special grade sorcerer ideas buffs Nobara make stronger, story able apply buffs. \- Cursed energy trait: Spiked cursed energy, like nails. \- Cursed energy connection: entity cursed energy consents, able mark cursed energy making physical contact, ""leave remote"" remain connected it. use keep track someone, activate resonance. \- Resonance: use like if portion target, driving nail explode energy spiked pattern inside target, also use give cursed energy ally, exploding energy, allowing seep body. \- Cursed technique reversal, resonance: detonate reverse cursed technique remotely, severely injure curses, heal allies. \- Maximum technique, hairpin: activating hairpin hitting hammer requirement, makes technique stronger via binding vow, cursed energy detonates extremely quickly crazy range, pierce target extremely far away. technique fast piercing blood. \- Domain Expansion, hairpin resonance: Hairpin sure hit giant nail body, nail exist spawns skin, detonate. Resonance detonate spikes within body. Unlike Hairpin, resonance damage soul. \- ""Short Range Resonance"": able activate resonance without nail hammer, long cursed energy connected targets. forms cursed energy shapes almost like porcupines quills, around body, thin visible. one gets within 2 feet her, cursed energy touching theirs, activate resonance point contact, half strong normal resonance. able made binding vow unable use unless first left mark target via physical contact. mark require consent, cannot activate actual resonance using it, allows ""short range resonance"". use defend close quarters combat, keep enemy spaced far enough able use longer range abilities, hairpin. kit, cursed energy quantity control top grade 1 sorcerer like Choso, Kusakabe, Todo, strongest character fight 1v1 come top? beating terms value teammate team fight?","Jujutsufolk","anime"
"Everyone photo VS Hashirama Auge read description - genjutsu - eighth gate, seventh shisui Susano form shown OVA, Kakashi Kakashi 1 MS WA","NarutoPowerscaling","anime"
"Thoughts Mobile Suit Gundam 00 seasons movie Awakening Trailblazer. one pretty good. think anywhere close best installment franchise far, nowhere close worst either, opinion. perfectly middle road compared Gundam installments seen far, that's meant insult. Considering worst series consists near trash like Superior Defender Gundam Force, best original Mobile Suit Gundam debatably first season Mobile Suit Gundam Seed, installments, especially ones go long, straight terrible, series middle road still makes pretty entertaining. series takes place yet another new timeline, called Anno Domini timeline, AD timeline. guessed it, seasons plus movie series anime take place timeline, although light novels manga expand timeline. anyways, like usual, technical stuff improved here, especially animation, art, fight scenes. That's especially case movie. makes sense though movie, mention one came 2010, 15 years ago. getting recent Gundam now, relatively speaking anyways. even two seasons anime somewhat recent comparison older installments, aired 2007-2009. Like best Gundam series, anime themes includes war, also minor themes like love friendship, intertwined anti war themes. times execution themes could get slightly cheesy, enough completely ruin series me. first half show bit slow, although never boring. second half show got super engrossing, towards end show even tragic, lot people would probably expect Gundam anime. think movie unnecessary, still bad.","Gundam","anime"
"guys wondering whatever happened kaiju killing missile blow zetton first kaiju meat want know guys think","Ultraman","anime"
"many seen Gojo animation I’ve played game since release seen gojo summon once. I’m curious see many also seen/not seen it.","PhantomParadeJK","anime"
"anyone know anime? anime girls house burning live male coworker maybe guys house burned maybe werent even coworkers end falling love, memory hazy cus long since watched it, ive searching ever since","anime","anime"
"romance anime Bocchi Rock? like type anime romance, even light. Even there's least love interest, fine. one anime?","anime","anime"
"Urgent need help find anime that's lost internet So, kid dad bought dvd film. brother would watch religiously, literally almost daily, really loved it. Even so, around 12 years since watched can't remember crucial details. details remember young boy, small spheres different colors would float around air. Later move faced enemy white hair, thin surface water. reflects sky identically. enemy dies, theres shit ton blood main charachter crying. Thats literally remember. Im pretty sure french, could french-dubbed. Regardless remember popular, remember discussing scenes friends school aswell extended family. trying find movie ages, dad threw dvds one day remember movie, brother either. Neither childhood friends extended family. irking years KNOW exists, maybe every month go deep dive trying find havent luck 5 years. information limitied, theres way someone help one would blessing.","anime","anime"
"watch Dragon Ball Z Dragon Ball Z Kai first? never watched dragon ball Z before, friend told Dragon Ball Z Kai better newer, better animation story, one do?","anime","anime"
"recommend great anime? Hi like anime can't find anime watch one episode. like FMA brotherhood, code geass, violet evergarden, attack Titan season one three, first half death note. like thing inappropriate content like magi. protagonist behaviour anime. Note: currently watching cowboy bebop frieren. Note: also like anime solo leveling like web comic.","anime","anime"
"action/shounen anime Watch based ones watched ones watched: • ⁠Fire force • ⁠Attack titan • ⁠Solo leveling • ⁠Fate series • ⁠Shangri La frontier • ⁠Wistoria • ⁠Demon slayer • ⁠Jujutsu kaisen • ⁠Kaiju n8 • ⁠Hunter x Hunter • ⁠Sword art online • ⁠Hells paradise • ⁠Chainsaw man • ⁠OPM • ⁠Jojo • ⁠Akame ga kill • ⁠Bleach TYBW know mixed genres basically want anime good animation, fights original powers designs. dont care much plotits ok good, must. Maybe missed i’ll reply say watched one recommendations. Also, dont like action/isekai/ harem type anime like arifureta danmachi, prefer semi modern From 2005 onwards, less.","anime","anime"
"Help find anime's name anime short girl blue hair playing dating sim game? console guy came took tease know name forgot save clip saw","anime","anime"
"Retro-Cast Rewatch Future Boy Conan - Episode 16 Episode Index <- Episode 15 | Episode 17 -> Streaming exclusively RetroCrush Episode 16: HUT Dubbed Subbed Databases: MAL  Anilist  ANN  Databases: MAL | Anilist | ANN | aniDB Today's Questions: 1. Favorite animation sequence episode? 2. Favorite character interaction? See tomorrow Episode 17!","anime","anime"
"Need help finding name older anime Mc uses gears sword made gears fight fight partners pairs 2 alternate plane rember show realistic city backgrounds think 2 seasons","anime","anime"
"go next? Hey everyone, Im somewhat new anime watched classics growing like Akira, Ninja Scroll, Ghost Shell loved them. years ago came across Dorohedoro absolutely loved it. Chainsaw Man came along checking things since. loved far extremely short except AOT like Ninja Scroll series, Jujutsu Kaisen, One Punch man, Berserk, DanDaDan. Looking similar suggestions go next? Im aware Bleach, Full Metal, Samurai Champloo one would suggest first? hidden gems would recommend? tend enjoy darker stuff monsters, curses, demons things straight weird... Appreciate it!!","anime","anime"
"New anime newbie girlfriend Hi! made deal girlfriend: watch favorite Barbie movieswish good luck, she’ll watch one anime me. need help choosing one anime could get hooked make want watch more. She’s Disney princess type — really anything super action-packed war-themed — I’d still like least bit classic anime-style fighting. definitely cute, preferably slice life, since tend bit slow","anime","anime"
"Isekai romance harem Looking isekai romance, without harem. subplot like decent amount. Familiar zero bad cuz end 1 girl kinda felt sleezy? raeliana ended duke's mansion rlly loved.","anime","anime"
"need help finding anime used watch animes like 7-10 years old pretty watched animes like decade except mainstream ones like jjk naruto. can't remember much anime like 2 sisters involved not main characters tho highschool setting. one student council average student. average one blonde remembering correctly. student council sister used look upon think? sad backstory abused children. story also involved children's illustration story book chicken different others. literally details remember","anime","anime"
"Help finding Anime Hi y'all. new anime. started anime Netflix removed could finish it. believe plot disgraced demigod trying get full powers back trying get god status back. begrudgingly teams high school girl powers she turn monkey something. anyone know anime name? started watching Hero Academia. y'all suggestions animes watch. Thank y'all advance.","anime","anime"
"continue hunter hunter? I’m episode 33. first episodes hunter exam actually unique liked them, also really like gon killua. show seems slow. I’m middle fight arc going floors it’s boring. fight hisoka cloning guy interesting, damn drawn out… like holy moly. spend entire next episode hisoka explaining every little detail fight, slog get through. get better? love shounen anime, loved one punch man jutjusu kaisen hope hunter hunter cool fights seems drag lot.","anime","anime"
"Best anime coming soon? Jjk demon slayer blue lock solo leveling new DBs movie might even include invincible hottest thing coming","anime","anime"
"anyone recommend horror anime similar Dark Gathering? I’m really liking vibe Dark Gathering fun horror anime, especially like it’s got humour lightness well, it’s constant depressing nightmare. anyone recommend any? dark gorier better, wanted touch humour alongside that. Thanks much!","anime","anime"
"Low stakes “mundane” fantasy/scifi series? Looking shows set fantasy scifi world focus everyday parts it. Examples: * First episode Kaiju 8, it’s people clean aftermath * Planetes. focuses minutiae working space recommendations? Also non-anime recs","anime","anime"
"Recommendations funny & action-packed Love: one punch man, cowboy bebop, chainsaw man Indifferent: assassination classroom, flcl Dislike: Fullmetal alchemist, attack Titan interested slow dramas scarred life - thanks!","anime","anime"
